time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-10-11 18:44:45.232 UTC, ,35789,5332589,1752,2150624,448, ,153, ,2018, , , , , , , , , ,153,7, , , ,45,108,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,10,18,10, ,10, , ,3,13, , , , ,1, , , , , , , , ,740,10, , , , , , ,10,1253,1641557744, , , , , , , ,742, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , ,723,1282,5, , , , , , 
2019-10-11 18:45:45.233 UTC, ,35789,5331429,1752,2149464,448, ,153, ,2457, , , , , , , , , ,153,7, , , ,45,108,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,12,27,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,8,943,2024135352, , , , , , , ,856, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,835,1610,6, , , , , , 
2019-10-11 18:46:45.234 UTC, ,36229,5329549,1752,2147144,448, ,153, ,5329, , , , , , , , , ,153,7, , , ,45,108,5, ,16, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,26,45,26, ,26, , ,3,29, , , , ,1, , , , , , , , ,1924,26, , , , , , ,9,1038,1734169312, , , , , , , ,1848, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,1806,3504,13, , , , , , 
2019-10-11 18:47:45.235 UTC, ,36229,5328493,1752,2146088,448, ,153, ,2750, , , , , , , , , ,153,7, , , ,45,108,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,9,16,36,16, ,16, , ,3,19, , , , ,1, , , , , , , , ,1184,16, , , , , , ,10,1402,1843796152, , , , , , , ,1145, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , ,1117,1617,8, , , , , , 
2019-10-11 18:48:45.242 UTC, ,36229,5325013,1752,2142608,448, ,153, ,4899, , , , , , , , , ,153,7, , , ,45,108,5, ,125, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,70,79,290,79, ,79, , ,3,82, , , , ,1, , , , , , , , ,14194,79, , , , , , ,10,1439,2002568336, , , , , , , ,2288, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64, ,50, ,102,1949,2866,14, , , , , , 
2019-10-11 18:49:45.243 UTC, ,36229,5323949,1752,2141544,448, ,153, ,2457, , , , , , , , , ,153,7, , , ,45,108,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,12,19,12, ,12, , ,3,15, , , , ,1, , , , , , , , ,888,12, , , , , , ,7,884,1322844864, , , , , , , ,853, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,832,1613,6, , , , , , 
2019-10-11 18:50:45.245 UTC, ,36669,5322325,1752,2139480,448, ,153, ,3746, , , , , , , , , ,153,7, , , ,45,108,5, ,118, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,74,71,253,71, ,71, , ,3,74, , , , ,1, , , , , , , , ,14262,71, , , , , , ,6,839,1763098576, , , , , , , ,1698, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, ,50, ,102,1410,2262,10, , , , , , 
2019-10-11 18:51:45.246 UTC, ,36669,5316821,1752,2133976,448, ,153, ,8667, , , , , , , , , ,153,7, , , ,45,108,5, ,34, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,34,52,148,52, ,52, , ,3,55, , , , ,1, , , , , , , , ,3848,52, , , , , , ,9,1072,1717971056, , , , , , , ,3767, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, , , , ,3681,4944,26, , , , , , 
2019-10-11 18:52:45.247 UTC, ,36669,5312645,1752,2129800,448, ,153, ,7675, , , , , , , , , ,153,7, , , ,45,108,5, ,36, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,22,48,112,48, ,48, , ,3,51, , , , ,1, , , , , , , , ,3552,48, , , , , , ,9,995,1752597728, , , , , , , ,3394, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,24, , , , ,3310,4317,24, , , , , , 
2019-10-11 18:53:45.249 UTC, ,37109,5309853,1752,2126568,448, ,153, ,5623, , , , , , , , , ,153,7, , , ,45,108,5, ,30, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,36,74,36, ,36, , ,3,39, , , , ,1, , , , , , , , ,2664,36, , , , , , ,7,795,1897668944, , , , , , , ,2469, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , ,2403,3178,18, , , , , , 
2019-10-11 18:54:45.258 UTC, ,37549,5297069,1752,2113344,448, ,152, ,14933, , , , , , , , , ,152,7, , , ,44,108,5, ,266, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,182,200,726,200, ,200, , ,3,203, , , , ,1, , , , , , , , ,31761,200, , , , , , ,10,1191,1123972968, , , , , , , ,7115, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,149, ,100, ,204,6451,8297,49, , , , , , 
2019-10-11 18:55:45.259 UTC, ,37549,5297061,1752,2113336,448, ,152, ,8467, , , , , , , , , ,152,7, , , ,44,108,5, ,36, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,54,98,201,98, ,98, , ,3,101, , , , ,1, , , , , , , , ,10950,98, , , , , , ,7,789,1754929192, , , , , , , ,3717, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, ,36, , ,3583,4798,34, , , , , , 
2019-10-11 18:56:45.260 UTC, ,37989,5302157,1752,2117992,448, ,152, ,10328, , , , , , , , , ,152,7, , , ,44,109,5, ,141, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,74,191,535,191, ,191, , ,3,194, , , , ,1, , , , , , , , ,28533,191, , , , , , ,9,1154,1931239168, , , , , , , ,4737, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,83, ,120, ,102,4306,5847,37, , , , , , 
2019-10-11 18:57:45.261 UTC, ,38429,5293133,1752,2108528,448, ,151, ,9776, , , , , , , , , ,151,7, , , ,43,108,5, ,147, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,75,117,330,117, ,117, , ,3,120, , , , ,1, , , , , , , , ,16789,117, , , , , , ,16,1884,1303666888, , , , , , , ,4532, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,83, ,50, ,102,4141,5525,33, , , , , , 
2019-10-11 18:58:45.262 UTC, ,38429,5290717,1752,2106112,448, ,151, ,6313, , , , , , , , , ,151,7, , , ,43,108,5, ,29, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,59,107,59, ,59, , ,3,62, , , , ,1, , , , , , , , ,5881,59, , , , , , ,13,1789,1982624016, , , , , , , ,2730, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,20, ,16, , ,2642,3614,23, , , , , , 
2019-10-11 18:59:45.263 UTC, ,38429,5288605,1752,2104000,448, ,151, ,5418, , , , , , , , , ,151,7, , , ,43,108,5, ,25, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,10,44,86,44, ,44, , ,3,47, , , , ,1, , , , , , , , ,4223,44, , , , , , ,13,1578,1542116408, , , , , , , ,2267, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, ,8, , ,2198,3177,19, , , , , , 
2019-10-11 19:00:45.265 UTC, ,38869,5290037,1752,2104992,448, ,151, ,4041, , , , , , , , , ,151,7, , , ,43,108,5, ,20, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , ,200, ,12,39,66,39, ,39, , ,3,42, , , , ,1, , , , , , , , ,4091,38, , , ,1, , ,12,1393,1823727992, , , , , , , ,1642, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,14, , ,1583,2415,13, , , , , , 
2019-10-11 19:01:45.266 UTC, ,38869,5287821,1752,2102776,448, ,151, ,4273, , , , , , , , , ,151,7, , , ,43,108,5, ,23, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,32,58,32, ,32, , ,3,35, , , , ,1, , , , , , , , ,2955,32, , , , , , ,17,2037,1645023824,1, , , , , , ,1768, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,4, , ,1713,2521,15, , , , , , 
2019-10-11 19:02:45.267 UTC, ,39309,5285469,1752,2099984,448, ,150, ,8130, , , , , , , , , ,150,7, , , ,42,108,5, ,240, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , ,175, ,149,186,893,186, ,186, , ,3,189, , , , ,1, , , , , , , , ,33192,183, , , ,1, , ,12,1612,1203522352, , , , , , , ,3990, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,126, ,126, ,204,3366,4576,32, , , , , , 
2019-10-11 19:03:45.268 UTC, ,39309,5280005,1752,2094520,448, ,150, ,8095, , , , , , , , , ,150,7, , , ,42,108,5, ,36, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,11,54,92,54, ,54, , ,3,57, , , , ,1, , , , , , , , ,3996,53, , , , , , ,9,1232,1471620808, , , , , , , ,3635, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,27, , , , ,3545,4505,27, , , , , , 
2019-10-11 19:04:45.270 UTC, ,39309,5276965,1752,2091480,448, ,150, ,9678, , , , , , , , , ,150,7, , , ,42,108,5, ,43, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,120,69,229,69, ,69, , ,3,72, , , , ,1, , , , , , , , ,5537,69, , , , , , ,11,1399,1366790640,1, , , , , , ,4294, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,32, ,4, , ,4182,5437,33, , , , , , 
2019-10-11 19:05:45.271 UTC, ,40189,5264029,1752,2077664,448, ,149, ,16870, , , , , , , , , ,149,7, , , ,41,108,5, ,275, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,101,225,720,225, ,225, , ,3,228, , , , ,1, , , , , , , , ,32183,225, , , , , , ,10,1235,1405987272,1, , , , , , ,7962, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,158, ,106, ,204,7264,9406,59, , , , , , 
2019-10-11 19:06:45.272 UTC, ,40629,5251469,1752,2064664,448, ,149, ,21314, , , , , , , , , ,149,7, , , ,41,108,5, ,185, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,78,193,598,193, ,193, , ,3,196, , , , ,1, , , , , , , , ,22095,193, , , , , , ,10,1205,1770174872,1, , , , , , ,9615, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,121, ,50, ,102,9118,12049,71, , , , , , 
2019-10-11 19:07:45.274 UTC, ,41069,5249845,1752,2062600,448, ,149, ,6652, , , , , , , , , ,149,7, , , ,41,108,5, ,133, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,77,101,299,101, ,101, , ,3,104, , , , ,1, , , , , , , , ,16468,101, , , , , , ,10,1329,1446733712,2, , , , , , ,3170, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,71, ,56, ,102,2717,3834,23, , , , , , 
2019-10-11 19:08:45.275 UTC, ,41069,5247653,1752,2060408,448, ,149, ,4924, , , , , , , , , ,149,7, , , ,41,108,5, ,25, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,19,30,77,30, ,30, , ,3,33, , , , ,1, , , , , , , , ,2220,30, , , , , , ,9,1102,1520884080,1, , , , , , ,2038, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , ,1983,2906,15, , , , , , 
2019-10-11 19:09:45.277 UTC, ,41069,5243317,1752,2056072,448, ,149, ,7335, , , , , , , , , ,149,7, , , ,41,108,5, ,31, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,7,47,96,47, ,47, , ,3,50, , , , ,1, , , , , , , , ,3752,47, , , , , , ,8,969,1810479376,1, , , , , , ,3089, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,22, ,2, , ,3011,4281,23, , , , , , 
2019-10-11 19:10:45.278 UTC, ,41509,5240509,1752,2052824,448, ,149, ,4951, , , , , , , , , ,149,7, , , ,41,108,5, ,25, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,12,30,70,30, ,30, , ,3,33, , , , ,1, , , , , , , , ,2220,30, , , , , , ,8,1102,1799287632,1, , , , , , ,2069, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , ,2014,2902,15, , , , , , 
2019-10-11 19:11:45.280 UTC, ,41509,5238341,1752,2050656,448, ,149, ,4535, , , , , , , , , ,149,7, , , ,41,108,5, ,23, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,10,26,58,26, ,26, , ,3,29, , , , ,1, , , , , , , , ,1924,26, , , , , , ,9,1063,1951229208,1, , , , , , ,1858, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,1809,2693,13, , , , , , 
2019-10-11 19:12:45.281 UTC, ,41949,5235133,1752,2047008,448, ,149, ,8238, , , , , , , , , ,149,7, , , ,41,108,6, ,240, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,59,176,514,176, ,176, , ,3,179, , , , ,1, , , , , , , , ,34488,176, , , , , , ,9,961,1539162104, , , , , , , ,3905, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,125, ,122, ,204,3291,4765,27, , , , , , 
2019-10-11 19:13:45.282 UTC, ,41949,5230669,1752,2042544,448, ,149, ,7972, , , , , , , , , ,149,7, , , ,41,108,6, ,34, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,50,100,50, ,50, , ,3,53, , , , ,1, , , , , , , , ,3700,50, , , , , , ,7,753,2081065784, , , , , , , ,3417, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25, , , , ,3333,4596,25, , , , , , 
2019-10-11 19:14:45.283 UTC, ,42389,5233477,1752,2044912,448, ,150, ,12196, , , , , , , , , ,150,7, , , ,41,109,5, ,48, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,72,123,308,123, ,123, , ,3,126, , , , ,1, , , , , , , , ,31725,123, , , , , , ,8,864,1804840952, , , , , , , ,5083, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37, ,48, , ,4912,7175,38, , , , , , 
2019-10-11 19:15:45.284 UTC, ,42829,5240309,1752,2051304,448, ,152, ,14221, , , , , , , , , ,152,7, , , ,40,112,5, ,261, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,83,267,787,267, ,267, , ,3,270, , , , ,1, , , , , , , , ,95231,267, , , , , , ,7,704,1592577632, , , , , , , ,6558, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,144, ,172, ,204,5820,8142,49, , , , , , 
2019-10-11 19:16:45.286 UTC, ,42829,5238005,1752,2049000,448, ,152, ,3183, , , , , , , , , ,152,7, , , ,40,112,5, ,15, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,3,20,34,20, ,20, , ,3,23, , , , ,1, , , , , , , , ,1480,20, , , , , , ,8,1045,1187787440, , , , , , , ,1373, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , ,1338,1825,10, , , , , , 
2019-10-11 19:17:45.287 UTC, ,42829,5234741,1752,2045736,448, ,152, ,6416, , , , , , , , , ,152,7, , , ,40,112,5, ,26, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,11,42,87,42, ,42, , ,3,45, , , , ,1, , , , , , , , ,3108,42, , , , , , ,7,863,2071886264, , , , , , , ,2790, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21, , , , ,2722,3663,21, , , , , , 
2019-10-11 19:18:45.288 UTC, ,43269,5234077,1752,2044632,448, ,152, ,1821, , , , , , , , , ,152,7, , , ,40,112,5, ,9, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,6,10,23,10, ,10, , ,3,13, , , , ,1, , , , , , , , ,740,10, , , , , , ,8,988,1830323664, , , , , , , ,739, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , ,720,1088,5, , , , , , 
2019-10-11 19:19:45.289 UTC, ,43269,5232965,1752,2043520,448, ,152, ,2555, , , , , , , , , ,152,7, , , ,40,112,5, ,12, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,8,14,37,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,13,1545,1767197264, , , , , , , ,1040, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1014,1524,7, , , , , , 
2019-10-11 19:20:45.290 UTC, ,43269,5230733,1752,2041288,448, ,152, ,2540, , , , , , , , , ,152,7, , , ,40,112,5, ,11, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,4,14,26,14, ,14, , ,3,17, , , , ,1, , , , , , , , ,1036,14, , , , , , ,13,1602,1584909360, , , , , , , ,1043, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , ,1018,1507,7, , , , , , 
2019-10-11 19:21:45.292 UTC, ,43269,5230101,1752,2040656,448, ,152, ,2289, , , , , , , , , ,152,7, , , ,40,112,5, ,113, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,76,63,201,63, ,63, , ,3,66, , , , ,1, , , , , , , , ,14427,63, , , , , , ,11,1506,1479729584, , , , , , , ,1164, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,56, ,50, ,102,889,1332,6, , , , , , 
2019-10-11 19:22:45.293 UTC, ,43269,5230245,1752,2040800,448, ,152, ,3410, , , , , , , , , ,152,7, , , ,40,112,5, ,15, , , , , , , , , , , , , , ,2100581,2,1883435,1883435, , , , , ,19,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1570812078384, , , , ,3145728, , , , ,5,32,57,32, ,32, , ,3,35, , , , ,1, , , , , , , , ,3731,32, , , , , , ,10,1277,1430900464,1, , , , , , ,1403, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,8, , ,1356,2022,14, , , , , , 
